"gene_compare","fc_mean","p_mean","support_n","final","Confidence(%)"
"ENSG00000110888 HCC1395/HCC1395BL",0.836540600172654,2.05772171252009e-127,8,"non-DEG",100
"ENSG00000110906 HCC1395/HCC1395BL",0.767058673893218,0,8,"non-DEG",100
"ENSG00000110911 HCC1395/HCC1395BL",1.81734135704188,0,8,"non-DEG",100
"ENSG00000110917 HCC1395/HCC1395BL",0.841882988423437,4.01495891583426e-305,8,"non-DEG",100
"ENSG00000110921 HCC1395/HCC1395BL",0.312421589212622,0,8,"down-regulate",100
"ENSG00000110925 HCC1395/HCC1395BL",1.40231535300154,1.28676933557576e-289,8,"non-DEG",100
"ENSG00000110931 HCC1395/HCC1395BL",0.955983095092721,2.0285312913228e-09,8,"non-DEG",100
"ENSG00000110944 HCC1395/HCC1395BL",0.243038778269091,0,8,"down-regulate",100
"ENSG00000110955 HCC1395/HCC1395BL",0.720879588360285,0,8,"non-DEG",100
"ENSG00000110958 HCC1395/HCC1395BL",0.613633111375381,0,8,"non-DEG",100
"ENSG00000110987 HCC1395/HCC1395BL",0.275896747001747,0,8,"down-regulate",100
"ENSG00000111011 HCC1395/HCC1395BL",0.693257830551456,0,8,"non-DEG",100
"ENSG00000111012 HCC1395/HCC1395BL",1.14000998311989,7.47721485967362e-42,8,"non-DEG",100
"ENSG00000111077 HCC1395/HCC1395BL",282.670986192429,0,8,"up-regulate",100
"ENSG00000111087 HCC1395/HCC1395BL",1.96033309708126,2.20185274406161e-287,5.5,"up-regulate",68.75
"ENSG00000111110 HCC1395/HCC1395BL",0.011093826254046,0,8,"down-regulate",100
"ENSG00000111142 HCC1395/HCC1395BL",0.692562522150228,1.29951049283698e-305,8,"non-DEG",100
"ENSG00000111144 HCC1395/HCC1395BL",0.824844838434296,4.5707226533969e-144,8,"non-DEG",100
"ENSG00000111145 HCC1395/HCC1395BL",5.24277436327303,0,8,"up-regulate",100
"ENSG00000111186 HCC1395/HCC1395BL",0.0894587058714175,0,8,"down-regulate",100
"ENSG00000111196 HCC1395/HCC1395BL",1.93395405427808,0,5,"up-regulate",62.5
"ENSG00000111203 HCC1395/HCC1395BL",1.41123044170215,2.52438272441076e-296,8,"non-DEG",100
"ENSG00000111206 HCC1395/HCC1395BL",2.2681382777639,0,7.33333333333333,"up-regulate",91.6666666666667
"ENSG00000111215 HCC1395/HCC1395BL",3.99030468861555,9.9529599184236e-223,7,"non-DEG",87.5
"ENSG00000111224 HCC1395/HCC1395BL",0.972442972619448,1.2226059320748e-06,8,"non-DEG",100
"ENSG00000111229 HCC1395/HCC1395BL",0.397930420712316,0,8,"down-regulate",100
"ENSG00000111231 HCC1395/HCC1395BL",0.357249246674533,0,8,"down-regulate",100
"ENSG00000111247 HCC1395/HCC1395BL",0.511130950294262,0,5.66666666666667,"non-DEG",70.8333333333333
"ENSG00000111252 HCC1395/HCC1395BL",0.167737574548255,0,8,"down-regulate",100
"ENSG00000111254 HCC1395/HCC1395BL",0.747925079916131,2.80777500197367e-199,8,"non-DEG",100
"ENSG00000111266 HCC1395/HCC1395BL",0.260083204060745,0,8,"down-regulate",100
"ENSG00000111269 HCC1395/HCC1395BL",1.9609278406037,0,6,"non-DEG",75
"ENSG00000111271 HCC1395/HCC1395BL",0.768954393256473,2.3095173218739e-239,8,"non-DEG",100
"ENSG00000111276 HCC1395/HCC1395BL",1.93002650055864,0,5.33333333333333,"up-regulate",66.6666666666667
"ENSG00000111325 HCC1395/HCC1395BL",0.695353936218701,1.89093671324478e-58,8,"non-DEG",100
"ENSG00000111328 HCC1395/HCC1395BL",6.30236318482727,0,8,"up-regulate",100
"ENSG00000111331 HCC1395/HCC1395BL",2.29175433496387,0,7.66666666666667,"up-regulate",95.8333333333333
"ENSG00000111335 HCC1395/HCC1395BL",0.118471010577649,0,8,"down-regulate",100
"ENSG00000111348 HCC1395/HCC1395BL",0.00315249728330877,0,8,"down-regulate",100
"ENSG00000111358 HCC1395/HCC1395BL",0.862649824196647,1.19679201252399e-120,8,"non-DEG",100
"ENSG00000111361 HCC1395/HCC1395BL",0.685046524659992,0,8,"non-DEG",100
"ENSG00000111364 HCC1395/HCC1395BL",0.839521330314524,2.48281840712181e-166,8,"non-DEG",100
"ENSG00000111371 HCC1395/HCC1395BL",0.229155741398502,0,8,"down-regulate",100
"ENSG00000111412 HCC1395/HCC1395BL",0.754001608481268,7.5479434298319e-303,8,"non-DEG",100
"ENSG00000111424 HCC1395/HCC1395BL",11.7726580214982,0,8,"up-regulate",100
"ENSG00000111445 HCC1395/HCC1395BL",0.516378316739988,0,5.66666666666667,"non-DEG",70.8333333333333
"ENSG00000111450 HCC1395/HCC1395BL",0.69224811885513,1.98435340778907e-309,8,"non-DEG",100
"ENSG00000111481 HCC1395/HCC1395BL",0.963695489927642,5.54041128864596e-13,8,"non-DEG",100
"ENSG00000111554 HCC1395/HCC1395BL",0.406841843026091,0,8,"down-regulate",100
"ENSG00000111581 HCC1395/HCC1395BL",0.542824939678851,0,7.5,"non-DEG",93.75
"ENSG00000111596 HCC1395/HCC1395BL",0.721085942707391,1.23557580515074e-280,8,"non-DEG",100
"ENSG00000111602 HCC1395/HCC1395BL",0.415828581610688,0,8,"down-regulate",100
"ENSG00000111605 HCC1395/HCC1395BL",0.574365207739089,0,8,"non-DEG",100
"ENSG00000111615 HCC1395/HCC1395BL",0.487156530359366,0,5.33333333333333,"down-regulate",66.6666666666667
"ENSG00000111639 HCC1395/HCC1395BL",0.995496176582152,3.91893562769715e-09,8,"non-DEG",100
"ENSG00000111640 HCC1395/HCC1395BL",0.652007424567621,0,8,"non-DEG",100
"ENSG00000111641 HCC1395/HCC1395BL",0.893962360177669,2.6881627825704e-05,7.66666666666667,"non-DEG",95.8333333333333
"ENSG00000111642 HCC1395/HCC1395BL",0.608143055017166,0,7.33333333333333,"non-DEG",91.6666666666667
"ENSG00000111647 HCC1395/HCC1395BL",0.901103005433586,2.98857509062222e-55,8,"non-DEG",100
"ENSG00000111652 HCC1395/HCC1395BL",1.64416084164519,0,8,"non-DEG",100
"ENSG00000111653 HCC1395/HCC1395BL",1.4934350324573,1.68997023772303e-294,8,"non-DEG",100
"ENSG00000111665 HCC1395/HCC1395BL",0.713740696474651,1.39067116234511e-309,8,"non-DEG",100
"ENSG00000111666 HCC1395/HCC1395BL",2.7072943247571,0,8,"up-regulate",100
"ENSG00000111667 HCC1395/HCC1395BL",1.1768441296729,4.58352185751053e-245,8,"non-DEG",100
"ENSG00000111669 HCC1395/HCC1395BL",0.743227428790637,0,8,"non-DEG",100
"ENSG00000111670 HCC1395/HCC1395BL",0.360781868691093,0,8,"down-regulate",100
"ENSG00000111671 HCC1395/HCC1395BL",2.77413099121028,0,7,"up-regulate",87.5
"ENSG00000111674 HCC1395/HCC1395BL",0.123452195023328,0,8,"down-regulate",100
"ENSG00000111676 HCC1395/HCC1395BL",4.21367120547716,0,8,"up-regulate",100
"ENSG00000111678 HCC1395/HCC1395BL",2.62918236457975,0,8,"up-regulate",100
"ENSG00000111679 HCC1395/HCC1395BL",0.106085036072425,0,8,"down-regulate",100
"ENSG00000111684 HCC1395/HCC1395BL",3.1403100695614,0,8,"up-regulate",100
"ENSG00000111707 HCC1395/HCC1395BL",0.773458418011287,0,8,"non-DEG",100
"ENSG00000111711 HCC1395/HCC1395BL",2.26252219421758,0,7,"up-regulate",87.5
"ENSG00000111725 HCC1395/HCC1395BL",0.290229179206956,0,8,"down-regulate",100
"ENSG00000111726 HCC1395/HCC1395BL",1.19660174172608,5.38270708863756e-124,8,"non-DEG",100
"ENSG00000111727 HCC1395/HCC1395BL",1.03672404325675,1.22027627912565e-23,8,"non-DEG",100
"ENSG00000111728 HCC1395/HCC1395BL",49.4900370990934,0,8,"up-regulate",100
"ENSG00000111731 HCC1395/HCC1395BL",0.643116470365292,0,8,"non-DEG",100
"ENSG00000111737 HCC1395/HCC1395BL",0.499351905214481,0,5,"down-regulate",62.5
"ENSG00000111752 HCC1395/HCC1395BL",1.32634951510355,9.0978145451704e-125,8,"non-DEG",100
"ENSG00000111775 HCC1395/HCC1395BL",0.688058688579947,5.04526443764953e-128,8,"non-DEG",100
"ENSG00000111786 HCC1395/HCC1395BL",0.491920573870195,0,7,"down-regulate",87.5
"ENSG00000111790 HCC1395/HCC1395BL",0.898496545942271,8.20740610711033e-40,8,"non-DEG",100
"ENSG00000111801 HCC1395/HCC1395BL",2.06652478321884,0,5.66666666666667,"up-regulate",70.8333333333333
"ENSG00000111802 HCC1395/HCC1395BL",0.865974741120078,5.17385513361445e-138,8,"non-DEG",100
"ENSG00000111817 HCC1395/HCC1395BL",0.213443480468011,0,8,"down-regulate",100
"ENSG00000111832 HCC1395/HCC1395BL",1.28612002909065,6.8851573682189e-243,8,"non-DEG",100
"ENSG00000111845 HCC1395/HCC1395BL",1.50746707891609,9.63419668450132e-276,8,"non-DEG",100
"ENSG00000111846 HCC1395/HCC1395BL",0.671888151002079,9.33936261108748e-292,8,"non-DEG",100
"ENSG00000111850 HCC1395/HCC1395BL",0.164329866049286,0,8,"down-regulate",100
"ENSG00000111859 HCC1395/HCC1395BL",0.213128561503511,0,8,"down-regulate",100
"ENSG00000111860 HCC1395/HCC1395BL",1.11450534130452,2.02657160297663e-85,8,"non-DEG",100
"ENSG00000111875 HCC1395/HCC1395BL",4.02997744334059,0,8,"up-regulate",100
"ENSG00000111877 HCC1395/HCC1395BL",1.84146327999627,0,6,"non-DEG",75
"ENSG00000111880 HCC1395/HCC1395BL",0.278049159361029,0,8,"down-regulate",100
"ENSG00000111885 HCC1395/HCC1395BL",0.627946811291496,0,8,"non-DEG",100
"ENSG00000111886 HCC1395/HCC1395BL",0.12051342215912,0,8,"down-regulate",100
"ENSG00000111906 HCC1395/HCC1395BL",0.803492208242275,2.46405137137895e-185,8,"non-DEG",100
"ENSG00000111907 HCC1395/HCC1395BL",0.121321315293827,0,8,"down-regulate",100
"ENSG00000111911 HCC1395/HCC1395BL",0.918480513375321,8.3341521707374e-33,8,"non-DEG",100
"ENSG00000111912 HCC1395/HCC1395BL",0.818651949073745,1.71824091594196e-219,8,"non-DEG",100
"ENSG00000112029 HCC1395/HCC1395BL",0.956519064271654,2.05855463361396e-06,8,"non-DEG",100
"ENSG00000112031 HCC1395/HCC1395BL",0.761945687520228,7.29431721760617e-125,8,"non-DEG",100
"ENSG00000112033 HCC1395/HCC1395BL",2.50641868591426,0,8,"up-regulate",100
"ENSG00000112039 HCC1395/HCC1395BL",1.0167619109106,9.10656256027606e-10,8,"non-DEG",100
"ENSG00000112062 HCC1395/HCC1395BL",1.24407247392949,1.30875439311443e-241,8,"non-DEG",100
"ENSG00000112078 HCC1395/HCC1395BL",1.16716763265226,5.5501580126811e-262,8,"non-DEG",100
"ENSG00000112079 HCC1395/HCC1395BL",3.48831087219304,0,8,"up-regulate",100
"ENSG00000112081 HCC1395/HCC1395BL",0.792016230019984,3.74899986191023e-246,8,"non-DEG",100
"ENSG00000112110 HCC1395/HCC1395BL",0.888473050890565,1.8082830861545e-142,8,"non-DEG",100
"ENSG00000112118 HCC1395/HCC1395BL",0.551774097989146,0,8,"non-DEG",100
"ENSG00000112130 HCC1395/HCC1395BL",0.737644163667658,5.21789287579083e-259,8,"non-DEG",100
"ENSG00000112139 HCC1395/HCC1395BL",0.143103819089488,0,8,"down-regulate",100
"ENSG00000112144 HCC1395/HCC1395BL",5.26888997579644,0,8,"up-regulate",100
"ENSG00000112146 HCC1395/HCC1395BL",2.69683215153801,0,8,"up-regulate",100
"ENSG00000112149 HCC1395/HCC1395BL",0.241487882745477,0,8,"down-regulate",100
"ENSG00000112164 HCC1395/HCC1395BL",72.6745818571414,0,8,"up-regulate",100
"ENSG00000112210 HCC1395/HCC1395BL",2.40944746635019,0,8,"up-regulate",100
"ENSG00000112218 HCC1395/HCC1395BL",0.247890368309016,0,8,"down-regulate",100
"ENSG00000112234 HCC1395/HCC1395BL",0.784327630685734,1.67193186635405e-233,8,"non-DEG",100
"ENSG00000112237 HCC1395/HCC1395BL",0.733432531573944,1.56612998825247e-230,8,"non-DEG",100
"ENSG00000112238 HCC1395/HCC1395BL",0.304652355817178,2.61417945217985e-225,8,"down-regulate",100
"ENSG00000112282 HCC1395/HCC1395BL",1.22681508591036,1.59159952151043e-254,8,"non-DEG",100
"ENSG00000112293 HCC1395/HCC1395BL",0.3967598573455,1.40348748202253e-241,7,"down-regulate",87.5
"ENSG00000112294 HCC1395/HCC1395BL",0.308935351352832,0,8,"down-regulate",100
"ENSG00000112297 HCC1395/HCC1395BL",1.38176237028476,0,8,"non-DEG",100
"ENSG00000112304 HCC1395/HCC1395BL",1.11720230583056,1.39306341248761e-50,8,"non-DEG",100
"ENSG00000112308 HCC1395/HCC1395BL",1.34554531050724,4.9748970036105e-295,8,"non-DEG",100
"ENSG00000112312 HCC1395/HCC1395BL",0.601077308127691,1.96535454101955e-298,8,"non-DEG",100
"ENSG00000112335 HCC1395/HCC1395BL",1.77372996420491,0,8,"non-DEG",100
"ENSG00000112339 HCC1395/HCC1395BL",1.04252013112967,3.79531036642717e-15,8,"non-DEG",100
"ENSG00000112343 HCC1395/HCC1395BL",0.480921572622781,0,6,"down-regulate",75
"ENSG00000112357 HCC1395/HCC1395BL",0.458253078081441,0,6,"down-regulate",75
"ENSG00000112365 HCC1395/HCC1395BL",0.869895628731149,5.5956617356798e-137,8,"non-DEG",100
"ENSG00000112367 HCC1395/HCC1395BL",0.670572522052002,2.7813423231351e-309,8,"non-DEG",100
"ENSG00000112378 HCC1395/HCC1395BL",1.97534933222513,0,5,"up-regulate",62.5
"ENSG00000112406 HCC1395/HCC1395BL",2.8076820763413,0,8,"up-regulate",100
"ENSG00000112414 HCC1395/HCC1395BL",0.161865401751476,0,8,"down-regulate",100
"ENSG00000112425 HCC1395/HCC1395BL",0.322395357274411,0,8,"down-regulate",100
"ENSG00000112473 HCC1395/HCC1395BL",4.83091213887621,0,8,"up-regulate",100
"ENSG00000112511 HCC1395/HCC1395BL",2.91939147812936,0,8,"up-regulate",100
"ENSG00000112514 HCC1395/HCC1395BL",2.70321034180496,0,8,"up-regulate",100
"ENSG00000112531 HCC1395/HCC1395BL",2.02819292311328,0,4.5,"up-regulate",56.25
"ENSG00000112576 HCC1395/HCC1395BL",1.04486518027534,2.3870985016021e-38,8,"non-DEG",100
"ENSG00000112578 HCC1395/HCC1395BL",1.93642250531097,0,6,"non-DEG",75
"ENSG00000112584 HCC1395/HCC1395BL",1.0137937859399,2.82739159801301e-17,8,"non-DEG",100
"ENSG00000112592 HCC1395/HCC1395BL",0.719339788597626,3.04748020828494e-216,8,"non-DEG",100
"ENSG00000112624 HCC1395/HCC1395BL",1.94208934628909,0,5,"non-DEG",62.5
"ENSG00000112651 HCC1395/HCC1395BL",1.25477578695274,4.44109209612821e-141,8,"non-DEG",100
"ENSG00000112655 HCC1395/HCC1395BL",2.04238900434729,0,5,"up-regulate",62.5
"ENSG00000112659 HCC1395/HCC1395BL",0.801999692431358,6.31272068705439e-197,8,"non-DEG",100
"ENSG00000112667 HCC1395/HCC1395BL",1.45235885096449,1.96696330434665e-177,8,"non-DEG",100
"ENSG00000112679 HCC1395/HCC1395BL",0.316290092142739,0,8,"down-regulate",100
"ENSG00000112685 HCC1395/HCC1395BL",1.30925684889674,0,8,"non-DEG",100
"ENSG00000112699 HCC1395/HCC1395BL",1.11854649205334,4.84847669669967e-117,8,"non-DEG",100
"ENSG00000112739 HCC1395/HCC1395BL",2.07625444886609,0,6.5,"up-regulate",81.25
"ENSG00000112742 HCC1395/HCC1395BL",0.445586598630637,0,8,"down-regulate",100
"ENSG00000112759 HCC1395/HCC1395BL",1.76144600555923,0,8,"non-DEG",100
"ENSG00000112763 HCC1395/HCC1395BL",2.2027996702677,0,7.33333333333333,"up-regulate",91.6666666666667
"ENSG00000112773 HCC1395/HCC1395BL",0.275671116824909,0,8,"down-regulate",100
"ENSG00000112787 HCC1395/HCC1395BL",0.775561849119762,1.21825989922093e-123,8,"non-DEG",100
"ENSG00000112851 HCC1395/HCC1395BL",1.01077768800834,3.6968699655232e-93,8,"non-DEG",100
"ENSG00000112855 HCC1395/HCC1395BL",1.70476791192195,2.31162465395958e-280,7.66666666666667,"non-DEG",95.8333333333333
"ENSG00000112874 HCC1395/HCC1395BL",1.3129818543309,1.50702014919297e-217,8,"non-DEG",100
"ENSG00000112893 HCC1395/HCC1395BL",0.316036354670059,0,8,"down-regulate",100
"ENSG00000112941 HCC1395/HCC1395BL",1.63423879452232,0,8,"non-DEG",100
"ENSG00000112964 HCC1395/HCC1395BL",1.80423408269112,1.09059703291099e-276,5.66666666666667,"non-DEG",70.8333333333333
"ENSG00000112972 HCC1395/HCC1395BL",1.08798959402785,5.37831027302527e-77,8,"non-DEG",100
"ENSG00000112977 HCC1395/HCC1395BL",1.33913656235677,0,8,"non-DEG",100
"ENSG00000112983 HCC1395/HCC1395BL",0.844987674213279,4.19010303091225e-289,8,"non-DEG",100
"ENSG00000112984 HCC1395/HCC1395BL",1.31947119458682,1.60715849010072e-217,8,"non-DEG",100
"ENSG00000112992 HCC1395/HCC1395BL",0.666913791089355,0,8,"non-DEG",100
"ENSG00000113013 HCC1395/HCC1395BL",0.607012609097986,0,8,"non-DEG",100
"ENSG00000113070 HCC1395/HCC1395BL",2.57728296704312,5.10722494610699e-249,6,"up-regulate",75
"ENSG00000113108 HCC1395/HCC1395BL",0.58278734304167,0,8,"non-DEG",100
"ENSG00000113161 HCC1395/HCC1395BL",0.710337441523208,0,8,"non-DEG",100
"ENSG00000113163 HCC1395/HCC1395BL",0.333337655143425,0,8,"down-regulate",100
"ENSG00000113194 HCC1395/HCC1395BL",1.49069588372986,0,8,"non-DEG",100
"ENSG00000113240 HCC1395/HCC1395BL",1.56448871265148,0,8,"non-DEG",100
"ENSG00000113269 HCC1395/HCC1395BL",43.4939684854975,0,8,"up-regulate",100
"ENSG00000113273 HCC1395/HCC1395BL",2.26623303660641,0,6,"up-regulate",75
"ENSG00000113282 HCC1395/HCC1395BL",0.764652259160381,3.64208538010207e-264,8,"non-DEG",100
"ENSG00000113300 HCC1395/HCC1395BL",0.947380544891162,6.13579415790068e-34,8,"non-DEG",100
"ENSG00000113312 HCC1395/HCC1395BL",0.78850762141742,2.25402603580482e-258,8,"non-DEG",100
"ENSG00000113318 HCC1395/HCC1395BL",0.6390304686326,0,8,"non-DEG",100
"ENSG00000113328 HCC1395/HCC1395BL",0.194280979534266,0,8,"down-regulate",100
"ENSG00000113356 HCC1395/HCC1395BL",0.185086043922396,0,8,"down-regulate",100
"ENSG00000113360 HCC1395/HCC1395BL",1.33852872792514,1.24080063114085e-303,8,"non-DEG",100
"ENSG00000113368 HCC1395/HCC1395BL",0.287125015212009,0,8,"down-regulate",100
"ENSG00000113369 HCC1395/HCC1395BL",3.027780271603,0,8,"up-regulate",100
"ENSG00000113384 HCC1395/HCC1395BL",1.66566570679877,0,8,"non-DEG",100
"ENSG00000113387 HCC1395/HCC1395BL",0.636557138237597,0,8,"non-DEG",100
"ENSG00000113389 HCC1395/HCC1395BL",756.693329527744,0,8,"up-regulate",100
"ENSG00000113391 HCC1395/HCC1395BL",1.17077671341956,1.05380422288326e-188,8,"non-DEG",100
"ENSG00000113407 HCC1395/HCC1395BL",0.617321473706236,0,8,"non-DEG",100
"ENSG00000113456 HCC1395/HCC1395BL",1.71892966252454,0,8,"non-DEG",100
"ENSG00000113460 HCC1395/HCC1395BL",1.1144719805122,3.28129153698877e-96,8,"non-DEG",100
"ENSG00000113494 HCC1395/HCC1395BL",0.246719175917991,0,8,"down-regulate",100
"ENSG00000113504 HCC1395/HCC1395BL",1.60204429467096,2.43881462199267e-290,8,"non-DEG",100
"ENSG00000113575 HCC1395/HCC1395BL",0.869440483698658,7.5254327280138e-28,8,"non-DEG",100
"ENSG00000113583 HCC1395/HCC1395BL",1.277402103561,1.04639108474368e-260,8,"non-DEG",100
"ENSG00000113593 HCC1395/HCC1395BL",0.742222852150418,4.66006041068752e-258,8,"non-DEG",100
"ENSG00000113595 HCC1395/HCC1395BL",2.01477060131287,0,5,"up-regulate",62.5
"ENSG00000113645 HCC1395/HCC1395BL",0.280773647190679,0,8,"down-regulate",100
"ENSG00000113648 HCC1395/HCC1395BL",0.424733637560878,0,7,"down-regulate",87.5
"ENSG00000113649 HCC1395/HCC1395BL",1.00870074748503,7.32853348121451e-40,8,"non-DEG",100
"ENSG00000113657 HCC1395/HCC1395BL",11.7078498504086,0,8,"up-regulate",100
"ENSG00000113658 HCC1395/HCC1395BL",0.599927593789615,0,8,"non-DEG",100
"ENSG00000113712 HCC1395/HCC1395BL",1.62511224964898,0,8,"non-DEG",100
"ENSG00000113716 HCC1395/HCC1395BL",1.33863474321816,6.25576646556743e-302,8,"non-DEG",100
"ENSG00000113719 HCC1395/HCC1395BL",1.35761045685689,9.63980294790226e-232,8,"non-DEG",100
"ENSG00000113732 HCC1395/HCC1395BL",1.3536306653317,4.58248100882727e-305,8,"non-DEG",100
"ENSG00000113734 HCC1395/HCC1395BL",0.540061072183478,0,4.5,"non-DEG",56.25
"ENSG00000113742 HCC1395/HCC1395BL",1.24305392158078,2.16245612745782e-235,8,"non-DEG",100
"ENSG00000113758 HCC1395/HCC1395BL",2.15571791571599,0,7.5,"up-regulate",93.75
"ENSG00000113761 HCC1395/HCC1395BL",0.805326795999818,2.78134232313625e-309,8,"non-DEG",100
"ENSG00000113790 HCC1395/HCC1395BL",0.818421079763662,2.82329540830939e-133,8,"non-DEG",100
"ENSG00000113810 HCC1395/HCC1395BL",0.823737297738837,4.63440201251008e-252,8,"non-DEG",100
"ENSG00000113811 HCC1395/HCC1395BL",0.910535821188116,7.1341789901241e-146,8,"non-DEG",100
"ENSG00000113812 HCC1395/HCC1395BL",0.871472255659095,1.45919875035726e-138,8,"non-DEG",100
"ENSG00000113838 HCC1395/HCC1395BL",0.58220311571593,0,8,"non-DEG",100
"ENSG00000113845 HCC1395/HCC1395BL",0.591541066130922,2.93322026765117e-309,7.5,"non-DEG",93.75
"ENSG00000113851 HCC1395/HCC1395BL",1.38330399325144,2.33100529818159e-217,8,"non-DEG",100
"ENSG00000113966 HCC1395/HCC1395BL",0.369432298339175,0,8,"down-regulate",100
"ENSG00000113971 HCC1395/HCC1395BL",5.44824787977739,0,8,"up-regulate",100
"ENSG00000114021 HCC1395/HCC1395BL",0.325804432744308,0,8,"down-regulate",100
"ENSG00000114023 HCC1395/HCC1395BL",0.142689187860228,0,8,"down-regulate",100
"ENSG00000114026 HCC1395/HCC1395BL",2.14474769665284,0,6,"up-regulate",75
"ENSG00000114030 HCC1395/HCC1395BL",0.339918284309078,0,8,"down-regulate",100
"ENSG00000114054 HCC1395/HCC1395BL",0.855934674583149,3.37830207107337e-264,8,"non-DEG",100
"ENSG00000114062 HCC1395/HCC1395BL",0.644919951852951,0,8,"non-DEG",100
"ENSG00000114098 HCC1395/HCC1395BL",1.20950599534159,2.02011828908118e-278,8,"non-DEG",100
"ENSG00000114107 HCC1395/HCC1395BL",1.73984866122371,0,7,"non-DEG",87.5
"ENSG00000114120 HCC1395/HCC1395BL",1.00684523379351,1.08599947860336e-08,8,"non-DEG",100
"ENSG00000114125 HCC1395/HCC1395BL",1.6651642810321,0,7,"non-DEG",87.5
"ENSG00000114126 HCC1395/HCC1395BL",1.62854698158605,0,8,"non-DEG",100
"ENSG00000114127 HCC1395/HCC1395BL",1.36803622807159,0,8,"non-DEG",100
"ENSG00000114166 HCC1395/HCC1395BL",0.281707695170896,0,8,"down-regulate",100
"ENSG00000114209 HCC1395/HCC1395BL",0.255579576285091,0,8,"down-regulate",100
"ENSG00000114268 HCC1395/HCC1395BL",0.213283349861143,0,8,"down-regulate",100
"ENSG00000114270 HCC1395/HCC1395BL",1.19524413542738,6.4121878811472e-142,8,"non-DEG",100
"ENSG00000114315 HCC1395/HCC1395BL",15.0381557872079,0,8,"up-regulate",100
"ENSG00000114316 HCC1395/HCC1395BL",0.879498628713779,2.55983660912004e-233,8,"non-DEG",100
"ENSG00000114331 HCC1395/HCC1395BL",0.208771270917725,0,8,"down-regulate",100
"ENSG00000114346 HCC1395/HCC1395BL",0.647324479005616,0,8,"non-DEG",100
"ENSG00000114353 HCC1395/HCC1395BL",1.85880231774706,0,7,"non-DEG",87.5
"ENSG00000114383 HCC1395/HCC1395BL",0.691950442432526,0,8,"non-DEG",100
"ENSG00000114388 HCC1395/HCC1395BL",1.10319667363765,1.51096392866715e-32,8,"non-DEG",100
"ENSG00000114391 HCC1395/HCC1395BL",0.592531999996492,0,8,"non-DEG",100
"ENSG00000114395 HCC1395/HCC1395BL",2.25812475494171,0,7.5,"up-regulate",93.75
"ENSG00000114416 HCC1395/HCC1395BL",0.823942760872473,5.85205044006653e-281,8,"non-DEG",100
"ENSG00000114423 HCC1395/HCC1395BL",1.38092007786561,0,8,"non-DEG",100
"ENSG00000114439 HCC1395/HCC1395BL",0.926002744881737,3.55172109652613e-42,8,"non-DEG",100
"ENSG00000114446 HCC1395/HCC1395BL",1.12179081726726,2.03932079012312e-26,8,"non-DEG",100
"ENSG00000114473 HCC1395/HCC1395BL",1.87282117070468,2.54938560637263e-287,5,"non-DEG",62.5
"ENSG00000114480 HCC1395/HCC1395BL",1.120542822307,1.85330115586817e-122,8,"non-DEG",100
"ENSG00000114491 HCC1395/HCC1395BL",0.556720941772457,0,8,"non-DEG",100
"ENSG00000114503 HCC1395/HCC1395BL",0.513275866714952,0,7,"non-DEG",87.5
"ENSG00000114541 HCC1395/HCC1395BL",1.15180474388736,1.10267023337106e-71,8,"non-DEG",100
"ENSG00000114554 HCC1395/HCC1395BL",1.07362278416874,6.618567352384e-42,8,"non-DEG",100
