"gene_compare","fc_mean","p_mean","freq","N_non","N_down","final","compare","usample","gene","uchar","homoge","ubb_1_logFC","uwb_1_logFC","uhom_logFC","long_stability","ulst","kd_stability","uskd","dw4_stability","usw4","dw24_stability","usw25","dwCO2_stability","usco2","uts","uc","U"
"ENSG00000004478 HCC1395/HCC1395BL",1.058454371,1.4e-17,3,3,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000004478",0.00567793,FALSE,0.005717122,0.002559883,0.006271215,FALSE,0.022408066,"FALSE","0.002224063","FALSE",0.000687056,"FALSE","1.06708E-05","FALSE",0.0014119,0.0224630124742318,0.0240032072040096,0.0480064144080191
"ENSG00000004487 HCC1395/HCC1395BL",0.853667954,0,3,3,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000004487",0.009064063,FALSE,0.005906189,0.002445564,0.006398873,FALSE,0.018732085,"FALSE","0.003762814","FALSE",0.001081566,"TRUE","2.34667E-06","FALSE",0.001129253,0.0187972339932659,0.0218274785427838,0.0436549570855676
"ENSG00000004534 HCC1395/HCC1395BL",1.253402157,2.17e-293,2,2,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000004534",0.010403407,FALSE,0.005707309,0.012652766,0.01531362,FALSE,0.052321352,"FALSE","0.001833311","FALSE",0.000555674,"FALSE","0.000101583","FALSE",0.001384616,0.0523426194431425,0.0555201553031121,0.111040310606224
"ENSG00000004660 HCC1395/HCC1395BL",15.56881297,0,4,0,0,"up-regulate","HCC1395/HCC1395BL","HCC1395","ENSG00000004660",0.01917054,FALSE,0.004211848,0.025641551,0.026635941,FALSE,0.244602125,"FALSE","0.022711818","FALSE",0.00852417,"FALSE","0.000772262","FALSE",0.016541646,0.245308962496469,0.247494383851313,0.494988767702625
"ENSG00000004700 HCC1395/HCC1395BL",0.69127149,0,3,3,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000004700",0.005747702,FALSE,0.006048882,0.003271504,0.006901636,FALSE,0.058113215,"FALSE","0.02083375","FALSE",0.00278501,"FALSE","0.000177885","FALSE",0.001176476,0.0581918046988998,0.0588808525063301,0.11776170501266
"ENSG00000004766 HCC1395/HCC1395BL",1.736311319,0,2,2,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000004766",0.009608929,FALSE,0.00646926,0.004395655,0.007827189,FALSE,0.048269942,"FALSE","0.017626647","FALSE",0.001793072,"FALSE","9.07537E-05","FALSE",0.001519716,0.0483271346616081,0.0498909646005163,0.0997819292010325
"ENSG00000004777 HCC1395/HCC1395BL",0.47015816,0,3,0,3,"down-regulate","HCC1395/HCC1395BL","HCC1395","ENSG00000004777",0.014067812,FALSE,0.006091806,0.006388354,0.009241392,FALSE,0.083878252,"FALSE","0.004859248","FALSE",0.001833726,"FALSE","0.000203149","FALSE",0.004900457,0.0840412885933303,0.085710237714012,0.171420475428024
"ENSG00000004779 HCC1395/HCC1395BL",0.876332003,3.72e-134,3,3,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000004779",0.012789367,FALSE,0.031733953,0.022315795,0.038980248,FALSE,0.076720802,"FALSE","0.004133061","FALSE",0.001234488,"FALSE","0.000390434","FALSE",0.003230057,0.0767986893662164,0.0870693191128241,0.174138638225648
"ENSG00000004866 HCC1395/HCC1395BL",1.031521034,3.43e-98,2,2,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000004866",0.028431756,FALSE,0.008844814,0.004613011,0.009980424,FALSE,0.143294359,"FALSE","0.006688257","FALSE",0.003298365,"TRUE","1.53743E-05","FALSE",0.0014792,0.143339947556618,0.146472912779112,0.292945825558224
"ENSG00000004961 HCC1395/HCC1395BL",1.407471802,1.85e-261,2,2,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000004961",0.006661184,FALSE,0.002833102,0.004915643,0.005742755,FALSE,0.059661607,"FALSE","0.001506265","FALSE",0.000776542,"FALSE","0.000149219","FALSE",0.001243856,0.0596796242033154,0.0603241920983682,0.120648384196736
"ENSG00000004975 HCC1395/HCC1395BL",1.912089459,0,3,3,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000004975",0.005582708,FALSE,0.004321197,0.003860874,0.005874058,FALSE,0.043884661,"FALSE","0.017340913","FALSE",0.002011532,"FALSE","2.94098E-05","FALSE",0.001291529,0.0439497187616688,0.0446905914620786,0.0893811829241572
"ENSG00000005007 HCC1395/HCC1395BL",1.171711511,2.11e-246,2,2,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000005007",0.004575015,FALSE,0.00590614,0.00294332,0.006624546,FALSE,0.033451383,"FALSE","0.018818786","FALSE",0.001495008,"FALSE","9.95166E-05","FALSE",0.002864192,0.033607047911794,0.0345579085203656,0.0691158170407312
"ENSG00000005022 HCC1395/HCC1395BL",0.813889793,0,2,2,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000005022",0.011043507,FALSE,0.007862447,0.002983666,0.008487923,FALSE,0.035853279,"FALSE","0.01075859","FALSE",0.001459413,"FALSE","0.00037759","FALSE",0.001669555,0.0359217888648997,0.038527636820436,0.0770552736408719
"ENSG00000005059 HCC1395/HCC1395BL",0.589743021,0,3,3,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000005059",0.00767147,FALSE,0.003397368,0.003852923,0.005429447,FALSE,0.037657821,"FALSE","0.005162838","FALSE",0.00303504,"FALSE","0.000189501","FALSE",0.00086582,0.0377898477708239,0.0389410187492411,0.0778820374984823
"ENSG00000005102 HCC1395/HCC1395BL",1.609659144,7.34e-184,4,4,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000005102",0.017878481,FALSE,0.033475942,0.009229108,0.034830198,FALSE,0.202895104,"FALSE","0.006762511","FALSE",0.01406001,"FALSE","0.001296575","FALSE",0.011973731,0.203733839463235,0.207461466586009,0.414922933172019
"ENSG00000005206 HCC1395/HCC1395BL",0.819520497,8.19e-137,2,2,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000005206",0.009447693,FALSE,0.011635769,0.003733601,0.01231865,FALSE,0.029010985,"FALSE","0.008102369","FALSE",0.002941618,"TRUE","5.54428E-05","FALSE",0.001657867,0.0292068295115687,0.0330763802578605,0.0661527605157211
"ENSG00000005238 HCC1395/HCC1395BL",2.2449233,0,2,0,0,"up-regulate","HCC1395/HCC1395BL","HCC1395","ENSG00000005238",0.013218796,FALSE,0.017997657,0.007507004,0.019601396,FALSE,0.042523856,"FALSE","0.00565789","FALSE",0.001114057,"FALSE","4.42721E-05","FALSE",0.003023621,0.042645770435761,0.0487607734649283,0.0975215469298567
"ENSG00000005302 HCC1395/HCC1395BL",0.106295362,0,2,0,2,"down-regulate","HCC1395/HCC1395BL","HCC1395","ENSG00000005302",0.010089409,FALSE,0.002403446,0.003185023,0.005059682,FALSE,0.066245302,"FALSE","0.01118323","FALSE",0.001988394,"FALSE","0.000272073","FALSE",0.001235145,0.0662866451929909,0.0672407308619699,0.13448146172394
"ENSG00000005339 HCC1395/HCC1395BL",1.90587019,0,4,4,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000005339",0.010652536,FALSE,0.010077627,0.002685533,0.0104558,FALSE,0.029186332,"FALSE","0.005574896","FALSE",0.003124034,"FALSE","0.000151255","FALSE",0.002863014,0.0294923449934314,0.0330544806355034,0.0661089612710069
"ENSG00000005436 HCC1395/HCC1395BL",0.244741544,0,3,0,3,"down-regulate","HCC1395/HCC1395BL","HCC1395","ENSG00000005436",0.028921091,FALSE,0.011912041,0.00418704,0.012655847,FALSE,0.108828913,"FALSE","0.020757446","FALSE",0.004079218,"FALSE","0.000396408","FALSE",0.003000139,0.108946652808943,0.113428273045966,0.226856546091931
"ENSG00000005448 HCC1395/HCC1395BL",0.176493255,0,2,0,2,"down-regulate","HCC1395/HCC1395BL","HCC1395","ENSG00000005448",0.017212114,FALSE,0.014347869,0.004121859,0.014938297,FALSE,0.047218351,"FALSE","0.018659187","FALSE",0.002565454,"FALSE","7.14852E-05","FALSE",0.002486649,0.0473533277461523,0.0525523285330319,0.105104657066064
"ENSG00000005469 HCC1395/HCC1395BL",1.231085467,1.01e-208,2,2,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000005469",0.007544144,FALSE,0.015529806,0.004426741,0.016152001,FALSE,0.033795522,"FALSE","0.008776126","FALSE",0.000866017,"FALSE","0.000361086","FALSE",0.003862795,0.0340265848699043,0.0384136658352927,0.0768273316705854
"ENSG00000005471 HCC1395/HCC1395BL",0.06745215,0,2,0,2,"down-regulate","HCC1395/HCC1395BL","HCC1395","ENSG00000005471",0.075224423,FALSE,0.002868741,0.008490075,0.010485298,FALSE,0.492992595,"FALSE","0.005282338","FALSE",0.012759433,"FALSE","0.000149351","FALSE",0.010871615,0.493277501887146,0.499090522007637,0.998181044015274
"ENSG00000005700 HCC1395/HCC1395BL",0.627552079,0,3,3,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000005700",0.004462366,FALSE,0.008162356,0.002535109,0.008552775,FALSE,0.024621938,"FALSE","0.017577949","FALSE",0.002857376,"FALSE","4.54397E-05","FALSE",0.001347765,0.0248237970297947,0.0266323782170317,0.0532647564340635
"ENSG00000005882 HCC1395/HCC1395BL",1.779449979,1.35e-259,3,2,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000005882",0.024484281,FALSE,0.007357775,0.00654706,0.009985266,FALSE,0.106199707,"FALSE","0.023186965","FALSE",0.010394641,"FALSE","0.000403854","FALSE",0.003362404,0.10676016152603,0.109985988390529,0.219971976781059
"ENSG00000005884 HCC1395/HCC1395BL",5.436401876,0,3,0,0,"up-regulate","HCC1395/HCC1395BL","HCC1395","ENSG00000005884",0.009463458,FALSE,0.005904153,0.003238247,0.006746272,FALSE,0.106439037,"FALSE","0.018969657","FALSE",0.001113559,"FALSE","9.36297E-06","FALSE",0.000926881,0.106448897220789,0.107081450040321,0.214162900080642
"ENSG00000005889 HCC1395/HCC1395BL",1.041419857,4.68e-35,2,2,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000005889",0.012467357,FALSE,0.008869234,0.003846382,0.00966929,FALSE,0.046761735,"FALSE","0.0106149","FALSE",0.000574394,"FALSE","0.000150461","FALSE",0.001689334,0.046795765172086,0.0493839427112758,0.0987678854225515
"ENSG00000006007 HCC1395/HCC1395BL",3.386969068,0,2,0,0,"up-regulate","HCC1395/HCC1395BL","HCC1395","ENSG00000006007",0.00992906,FALSE,0.012946621,0.004235749,0.013755687,FALSE,0.066932186,"FALSE","0.003665406","FALSE",0.002986701,"FALSE","2.00942E-05","FALSE",0.001268907,0.0670108053270265,0.0691249100390172,0.138249820078034
"ENSG00000006015 HCC1395/HCC1395BL",1.476977657,5.84e-264,3,3,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000006015",0.020108969,FALSE,0.015931962,0.003641616,0.016349122,FALSE,0.106548962,"FALSE","0.017322976","FALSE",0.004199659,"FALSE","0.000209135","FALSE",0.003020838,0.106674476334388,0.109777540169334,0.219555080338669
"ENSG00000006047 HCC1395/HCC1395BL",32.45610307,0,3,0,0,"up-regulate","HCC1395/HCC1395BL","HCC1395","ENSG00000006047",0.071621398,FALSE,0.278953117,0.242003626,0.37333004,FALSE,0.46687613,"FALSE","0.070163863","FALSE",0.017889519,"FALSE","0.002098975","FALSE",0.04459428,0.469342098540656,0.603975950581166,1.20795190116233
"ENSG00000006062 HCC1395/HCC1395BL",0.593046098,1.92e-284,3,3,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000006062",0.011578385,FALSE,0.010559447,0.00709104,0.013478253,FALSE,0.060783375,"FALSE","0.024522837","FALSE",0.002949481,"FALSE","8.73928E-05","FALSE",0.004333738,0.0610090108067049,0.0635438565303749,0.12708771306075
"ENSG00000006118 HCC1395/HCC1395BL",10.68623356,0,3,0,0,"up-regulate","HCC1395/HCC1395BL","HCC1395","ENSG00000006118",0.030241416,FALSE,0.019069083,0.00568776,0.020039088,FALSE,0.203545139,"FALSE","0.006004315","FALSE",0.004200693,"FALSE","0.000403326","FALSE",0.002982779,0.203610329803702,0.206817007744356,0.413634015488713
"ENSG00000006194 HCC1395/HCC1395BL",1.493965422,2.04e-301,3,3,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000006194",0.012184229,FALSE,0.021264595,0.015402244,0.02706524,FALSE,0.035144231,"FALSE","0.001989137","FALSE",0.004343406,"FALSE","0.000199704","FALSE",0.002009841,0.0354686003263094,0.046249370392358,0.092498740784716
"ENSG00000006210 HCC1395/HCC1395BL",160.2332653,0,2,0,0,"up-regulate","HCC1395/HCC1395BL","HCC1395","ENSG00000006210",0.066420794,FALSE,0.01007154,0.040375635,0.042152178,FALSE,0.339051027,"FALSE","0.001795873","FALSE",0.00710474,"FALSE","0.000185162","FALSE",0.008179173,0.339224078023931,0.348226224022431,0.696452448044862
"ENSG00000006282 HCC1395/HCC1395BL",1.639262304,0,3,3,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000006282",0.005398221,FALSE,0.012927512,0.027164811,0.031523336,FALSE,0.065514027,"FALSE","0.019767702","FALSE",0.002393079,"FALSE","0.000130287","FALSE",0.001278755,0.0655701896840858,0.0729541724491529,0.145908344898306
"ENSG00000006327 HCC1395/HCC1395BL",88.61094435,0,3,0,0,"up-regulate","HCC1395/HCC1395BL","HCC1395","ENSG00000006327",0.030176646,FALSE,0.03757538,0.078662684,0.087931527,FALSE,0.222703641,"FALSE","0.009663676","FALSE",0.012039445,"FALSE","0.000814024","FALSE",0.009991923,0.223252544164233,0.241835237052345,0.48367047410469
"ENSG00000006432 HCC1395/HCC1395BL",0.130611888,0,3,0,3,"down-regulate","HCC1395/HCC1395BL","HCC1395","ENSG00000006432",0.009334962,FALSE,0.002894032,0.004074936,0.005620418,FALSE,0.076255503,"FALSE","0.018253644","FALSE",0.019873971,"FALSE","0.000422297","FALSE",0.004371541,0.0789239306662215,0.0796725639467107,0.159345127893421
"ENSG00000006453 HCC1395/HCC1395BL",0.653762673,0,2,2,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000006453",0.011011202,FALSE,0.01191154,0.009513206,0.015406925,FALSE,0.049647872,"FALSE","0.005717431","FALSE",0.000875092,"FALSE","0.000101735","FALSE",0.000732017,0.0496609789374428,0.0531491555574081,0.106298311114816
"ENSG00000006468 HCC1395/HCC1395BL",1.500667534,1.71e-176,2,2,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000006468",0.021507195,FALSE,0.010276643,0.014040416,0.019461795,FALSE,0.131711535,"FALSE","0.018059603","FALSE",0.004536839,"FALSE","2.53695E-05","FALSE",0.003835509,0.131845449255775,0.134998308844397,0.269996617688795
"ENSG00000006555 HCC1395/HCC1395BL",1.338678516,8.84e-57,3,3,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000006555",0.022885035,FALSE,0.003831298,0.019449508,0.021181476,FALSE,0.338613927,"TRUE","0.007184126","FALSE",0.020484698,"FALSE","0.001121812","FALSE",0.016261327,0.339622503916206,0.341051059108168,0.682102118216336
"ENSG00000006634 HCC1395/HCC1395BL",0.631793175,4.24e-289,2,2,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000006634",0.013889564,FALSE,0.00894755,0.003194174,0.009508752,FALSE,0.087038034,"FALSE","0.020223056","FALSE",0.000682126,"FALSE","0.000109838","FALSE",0.001283074,0.0870501633390455,0.0886626600664683,0.177325320132937
"ENSG00000006695 HCC1395/HCC1395BL",0.740399928,3.9e-283,2,2,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000006695",0.009074925,FALSE,0.006597611,0.004368226,0.007940405,FALSE,0.041422765,"FALSE","0.018100882","FALSE",0.00338607,"FALSE","0.000175461","FALSE",0.002086973,0.0416132957910432,0.0433251737666741,0.0866503475333482
"ENSG00000006704 HCC1395/HCC1395BL",5.911009503,0,3,0,0,"up-regulate","HCC1395/HCC1395BL","HCC1395","ENSG00000006704",0.00927651,FALSE,0.008943929,0.003362578,0.009570809,FALSE,0.06325086,"FALSE","0.017513511","FALSE",0.000345417,"FALSE","0.000435519","FALSE",0.004616406,0.0634200426363805,0.0648055231496121,0.129611046299224
"ENSG00000006744 HCC1395/HCC1395BL",1.218830371,3.74e-261,4,4,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000006744",0.004136222,FALSE,0.006728371,0.002958166,0.007352291,FALSE,0.029021031,"FALSE","0.011062184","FALSE",0.002109159,"FALSE","4.32462E-05","FALSE",0.002701149,0.0292226795128449,0.0304159417623786,0.0608318835247572
"ENSG00000006757 HCC1395/HCC1395BL",1.966538964,0,2,0,0,"up-regulate","HCC1395/HCC1395BL","HCC1395","ENSG00000006757",0.016052209,FALSE,0.009402124,0.003829111,0.010237071,FALSE,0.110719568,"FALSE","0.015127948","FALSE",0.005010327,"TRUE","0.00002965","FALSE",0.004136299,0.110910031485754,0.112532244803921,0.225064489607843
"ENSG00000006831 HCC1395/HCC1395BL",0.922544313,7.46e-153,4,4,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000006831",0.003080274,FALSE,0.008925069,0.005927604,0.010775243,FALSE,0.029245119,"FALSE","0.005346869","FALSE",0.002322618,"FALSE","5.66986E-05","FALSE",0.000919971,0.0293516249352387,0.0314183359833561,0.0628366719667123
"ENSG00000006837 HCC1395/HCC1395BL",0.541345512,8.51e-157,3,2,1,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000006837",0.048045297,FALSE,0.016650441,0.017235626,0.024475785,FALSE,0.460661603,"FALSE","0.011479234","FALSE",0.013410278,"FALSE","0.00033508","FALSE",0.016209631,0.461141735447707,0.464283442292429,0.928566884584858
"ENSG00000007047 HCC1395/HCC1395BL",1.057774465,3.63e-28,2,2,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000007047",0.013467728,FALSE,0.001126886,0.004688914,0.005300576,FALSE,0.114613037,"FALSE","0.020791453","FALSE",0.000807658,"FALSE","0.000073849","FALSE",0.002321015,0.114639380984191,0.115549398422719,0.231098796845439
"ENSG00000007202 HCC1395/HCC1395BL",0.702717474,0,4,4,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000007202",0.009241242,FALSE,0.007989171,0.002648823,0.009323495,FALSE,0.128248394,"FALSE","0.007350542","FALSE",0.001869542,"FALSE","4.96682E-05","FALSE",0.001610169,0.128272126337243,0.12894210525579,0.257884210511579
"ENSG00000007255 HCC1395/HCC1395BL",0.776474962,1.01e-259,3,3,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000007255",0.016866405,FALSE,0.022639432,0.003480062,0.023087071,FALSE,0.131672005,"FALSE","0.02649671","FALSE",0.001049468,"FALSE","0.000137774","FALSE",0.001956117,0.131690715988337,0.134758796160042,0.269517592320084
"ENSG00000007341 HCC1395/HCC1395BL",1.498801726,1.96e-277,3,3,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000007341",0.019825838,FALSE,0.026550208,0.018153285,0.032921587,FALSE,0.11206161,"FALSE","0.018385183","FALSE",0.007813634,"FALSE","0.000167606","FALSE",0.002713479,0.112366455316351,0.11875653676056,0.237513073521121
"ENSG00000007372 HCC1395/HCC1395BL",16.32999673,0,3,0,0,"up-regulate","HCC1395/HCC1395BL","HCC1395","ENSG00000007372",0.046109771,FALSE,0.045422559,0.045702325,0.068736269,FALSE,0.213133046,"FALSE","0.049278745","FALSE",0.011857244,"FALSE","0.000201849","FALSE",0.019851021,0.214383657416455,0.229806741034655,0.45961348206931
"ENSG00000007376 HCC1395/HCC1395BL",1.177296839,1.64e-110,3,3,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000007376",0.009111698,FALSE,0.015316484,0.018058859,0.026574259,FALSE,0.070777702,"FALSE","0.018675845","FALSE",0.002164735,"FALSE","0.00027731","FALSE",0.004036712,0.0709257655707147,0.0762868173646945,0.152573634729389
"ENSG00000007384 HCC1395/HCC1395BL",45.63401059,0,2,0,0,"up-regulate","HCC1395/HCC1395BL","HCC1395","ENSG00000007384",0.032422217,FALSE,0.007145178,0.036867928,0.037987277,FALSE,0.140950274,"FALSE","0.048691302","FALSE",0.006828026,"FALSE","0.000647278","FALSE",0.010791523,0.141527589707418,0.150080951547693,0.300161903095387
"ENSG00000007392 HCC1395/HCC1395BL",1.604306991,0,4,4,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000007392",0.009245102,FALSE,0.005746694,0.004102734,0.00710597,FALSE,0.121654038,"FALSE","0.004083645","FALSE",0.002179325,"FALSE","1.54763E-05","FALSE",0.001160138,0.121679087518522,0.12223652097459,0.24447304194918
"ENSG00000007541 HCC1395/HCC1395BL",1.411442449,2.83e-176,3,3,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000007541",0.013676973,FALSE,0.011636543,0.004593235,0.01267751,FALSE,0.065885358,"FALSE","0.02176855","FALSE",0.002103597,"FALSE","0.000365386","FALSE",0.003911889,0.0660349028520138,0.068617689008868,0.137235378017736
"ENSG00000007923 HCC1395/HCC1395BL",1.019777428,2.4e-21,4,4,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000007923",0.006873217,FALSE,0.002970089,0.003106963,0.004693735,FALSE,0.011246936,"FALSE","0.001539604","FALSE",0.001356269,"FALSE","4.54724E-05","FALSE",0.001228616,0.011394846741572,0.0141108041033538,0.0282216082067076
"ENSG00000007944 HCC1395/HCC1395BL",0.438279731,0,2,0,2,"down-regulate","HCC1395/HCC1395BL","HCC1395","ENSG00000007944",0.00917703,FALSE,0.002495232,0.00492766,0.006505058,FALSE,0.06105231,"FALSE","0.014943453","FALSE",0.003486197,"FALSE","0.000320705","FALSE",0.003921585,0.0612773771858027,0.0623012890233854,0.124602578046771
"ENSG00000007968 HCC1395/HCC1395BL",0.67147569,0,2,2,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000007968",0.009991935,FALSE,0.007079379,0.003741987,0.008032002,FALSE,0.088514576,"FALSE","0.014989265","FALSE",0.001701597,"FALSE","0.000143329","FALSE",0.003260718,0.0885909582219636,0.0895137402852653,0.179027480570531
"ENSG00000008018 HCC1395/HCC1395BL",0.879050429,2.12e-292,2,2,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000008018",0.002796404,FALSE,0.003237901,0.009244859,0.010483877,FALSE,0.022802486,"FALSE","0.001910431","FALSE",0.000378101,"FALSE","2.23162E-05","FALSE",0.001491131,0.0228543168746204,0.0252992361957412,0.0505984723914825
"ENSG00000008056 HCC1395/HCC1395BL",1.86189738,8.78e-70,2,1,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000008056",0.091987862,FALSE,0.039378684,0.05603825,0.072362536,FALSE,0.379838516,"FALSE","0.130368049","FALSE",0.009578379,"FALSE","0.004758167","FALSE",0.038966561,0.381952138961829,0.399481588848847,0.798963177697693
"ENSG00000008256 HCC1395/HCC1395BL",1.828470471,0,3,3,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000008256",0.00890297,FALSE,0.0020675,0.005002455,0.006427307,FALSE,0.081813201,"FALSE","0.001958298","FALSE",0.002605568,"FALSE","0.000339935","FALSE",0.00057311,0.0818566875553924,0.0825898931324788,0.165179786264958
"ENSG00000008282 HCC1395/HCC1395BL",1.043802414,1.09e-193,2,2,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000008282",0.025648191,FALSE,0.013291648,0.004331757,0.014029826,FALSE,0.19926212,"FALSE","0.014338252","FALSE",0.000624821,"FALSE","0.000041881","FALSE",0.001186173,0.199266630107909,0.201399740798555,0.40279948159711
"ENSG00000008283 HCC1395/HCC1395BL",8.724098252,0,4,0,0,"up-regulate","HCC1395/HCC1395BL","HCC1395","ENSG00000008283",0.012972282,FALSE,0.020006981,0.007258928,0.021341106,FALSE,0.117976338,"FALSE","0.034344122","FALSE",0.003072747,"FALSE","0.000189936","FALSE",0.004426085,0.118099315537574,0.120711106514828,0.241422213029657
"ENSG00000008294 HCC1395/HCC1395BL",1.744501336,0,3,3,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000008294",0.01402293,FALSE,0.010824249,0.005104675,0.012080613,FALSE,0.097561495,"FALSE","0.007504566","FALSE",0.001708389,"FALSE","4.08508E-05","FALSE",0.003568265,0.0976416735555089,0.0993804819416833,0.198760963883367
"ENSG00000008311 HCC1395/HCC1395BL",0.729938598,3.01e-75,3,3,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000008311",0.019539267,FALSE,0.017762635,0.009362854,0.020393433,FALSE,0.250311678,"FALSE","0.028943369","FALSE",0.011814171,"FALSE","0.000140334","FALSE",0.010353701,0.250804126568903,0.252389351931521,0.504778703863042
"ENSG00000008382 HCC1395/HCC1395BL",1.205992002,1.35e-19,3,3,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000008382",0.016533452,FALSE,0.018649703,0.007354274,0.020067985,FALSE,0.09053479,"FALSE","0.006833405","FALSE",0.002504363,"FALSE","0.000547163","FALSE",0.005539371,0.0907386613602797,0.0943905912813986,0.188781182562797
"ENSG00000008394 HCC1395/HCC1395BL",8.830420406,0,2,0,0,"up-regulate","HCC1395/HCC1395BL","HCC1395","ENSG00000008394",0.010272844,FALSE,0.008396162,0.002634335,0.00880094,FALSE,0.059509018,"FALSE","0.011871351","FALSE",0.000381149,"FALSE","4.76197E-05","FALSE",0.001586145,0.0595313728536941,0.0610489330175187,0.122097866035037
"ENSG00000008517 HCC1395/HCC1395BL",0.231759161,0,4,0,4,"down-regulate","HCC1395/HCC1395BL","HCC1395","ENSG00000008517",0.008467586,FALSE,0.004969719,0.003975964,0.007318186,FALSE,0.083723159,"FALSE","0.035344774","FALSE",0.005549382,"FALSE","0.000156337","FALSE",0.002314087,0.0839387752600952,0.084681602790469,0.169363205580938
"ENSG00000008869 HCC1395/HCC1395BL",0.289773914,0,3,0,3,"down-regulate","HCC1395/HCC1395BL","HCC1395","ENSG00000008869",0.018858417,FALSE,0.004317003,0.002253818,0.004919136,FALSE,0.13870915,"FALSE","0.006417495","FALSE",0.000669259,"FALSE","5.35301E-05","FALSE",0.001630239,0.138720344147961,0.140082731524129,0.280165463048257
"ENSG00000009307 HCC1395/HCC1395BL",0.87907335,1.39e-285,3,3,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000009307",0.007172307,FALSE,0.003705117,0.002458452,0.004514728,FALSE,0.041882112,"FALSE","0.006709956","FALSE",0.000747569,"FALSE","7.94395E-05","FALSE",0.000636425,0.0418936176734706,0.0427422502728525,0.0854845005457051
"ENSG00000009335 HCC1395/HCC1395BL",3.303509542,0,2,0,0,"up-regulate","HCC1395/HCC1395BL","HCC1395","ENSG00000009335",0.011764718,FALSE,0.040320094,0.01334644,0.042505172,FALSE,0.077146044,"FALSE","0.00241384","FALSE",0.001618423,"FALSE","0.000207685","FALSE",0.001876631,0.0771858351108999,0.088897420537022,0.177794841074044
"ENSG00000009765 HCC1395/HCC1395BL",0.279022459,1.17e-214,2,0,2,"down-regulate","HCC1395/HCC1395BL","HCC1395","ENSG00000009765",0.064534695,FALSE,0.087057304,0.029036339,0.09178374,FALSE,0.159914704,"FALSE","0.024158134","FALSE",0.02093746,"FALSE","0.000524338","FALSE",0.007759993,0.161466118049637,0.196622198810688,0.393244397621377
